ID,Calories Burn,Heart Rate,Age,Gender
2699,452.1031708,167,20,Male
2700,469.9478807,139,43,Male
2701,413.7384742,104,23,Male
2702,497.7432315,168,57,Female
2703,118.496907,174,54,Female
2704,491.6538036,152,28,Male
2705,473.1197429,142,27,Female
2706,198.3797485,177,54,Female
2707,226.1297137,162,59,Male
2708,168.6083293,103,60,Male
2709,235.2100559,103,20,Male
2710,242.832081,138,50,Female
2711,289.9219715,180,26,Female
2712,285.1181126,132,38,Male
2713,420.9246007,121,47,Female
2714,405.4232372,110,58,Female
2715,157.1061223,123,54,Female
2716,262.5281278,102,49,Male
2717,200.3756845,167,33,Male
2718,148.8696365,143,25,Female
2719,376.9851705,154,60,Female
2720,447.5600657,116,26,Male
2721,260.972907,141,49,Female
2722,123.72591,179,48,Female
2723,452.3254054,140,24,Female
2724,378.3306203,121,27,Female
2725,424.3657025,125,43,Male
2726,434.6000598,112,21,Female
2727,207.5737975,101,48,Female
2728,112.9330193,123,38,Female
2729,255.1535232,155,53,Female
2730,285.9936231,122,55,Male
2731,273.00617,172,41,Male
2732,368.4700468,132,25,Female
2733,138.6452044,145,45,Male
2734,496.5410811,116,30,Female
2735,461.7765976,173,23,Female
2736,478.7009615,171,42,Male
2737,496.6361732,133,22,Female
2738,259.846049,154,27,Female
2739,333.0994249,128,24,Female
2740,424.5047208,133,52,Male
2741,185.093423,118,28,Female
2742,260.7149537,113,21,Female
2743,296.4392173,119,59,Male
2744,431.6294175,132,48,Male
2745,484.8820859,101,32,Female
2746,402.2575895,177,26,Male
2747,104.1662413,153,50,Male
2748,458.6218668,112,53,Female
2749,187.1971607,178,57,Female
2750,356.7446546,105,50,Female
2751,441.7832961,152,58,Female
2752,308.8389127,126,19,Female
2753,171.7878634,139,37,Female
2754,291.847284,142,35,Female
2755,404.1991452,161,27,Female
2756,259.8420375,113,43,Female
2757,371.5195111,172,28,Male
2758,487.6419662,162,29,Female
2759,474.4336628,119,53,Male
2760,202.824325,130,18,Male
2761,113.2433897,134,44,Male
2762,192.2734067,173,33,Female
2763,449.91427,139,23,Male
2764,191.6828727,137,24,Male
2765,198.2228107,165,33,Female
2766,433.3231701,146,28,Male
2767,326.7845751,142,50,Female
2768,138.8116477,128,36,Male
2769,235.4052474,169,51,Male
2770,145.5160225,129,53,Female
2771,231.7202572,150,21,Male
2772,245.0890883,179,25,Male
2773,350.9184176,155,33,Male
2774,183.7721891,157,34,Female
2775,100.0310268,109,29,Female
2776,346.9893728,118,53,Female
2777,144.3774275,128,20,Male
2778,335.4736826,106,41,Female
2779,361.9117026,168,29,Male
2780,392.9796332,103,42,Female
2781,214.0311745,176,29,Male
2782,483.3110045,147,41,Female
2783,293.3272949,176,45,Male
2784,377.5883442,120,26,Female
2785,299.9680588,119,24,Male
2786,384.2385656,167,27,Male
2787,458.4601398,173,60,Male
2788,320.5548485,153,18,Male
2789,223.6849174,159,26,Female
2790,252.2616601,149,44,Female
2791,335.3222781,153,35,Female
2792,447.8069299,178,30,Male
2793,338.3067138,171,35,Male
2794,171.1801583,159,36,Male
2795,302.7984223,151,21,Female
2796,273.6583974,114,47,Female
2797,104.0640379,122,50,Female
2798,203.5194038,135,35,Male
2799,112.8159987,163,41,Male
2800,181.1072875,125,40,Male
2801,407.3805634,159,57,Female
2802,308.0668485,166,58,Female
2803,210.0517847,169,26,Male
2804,143.1794139,129,35,Female
2805,478.6102568,113,43,Male
2806,177.9828975,175,22,Male
2807,433.1940739,163,19,Male
2808,400.516456,148,46,Male
2809,459.4285382,134,37,Female
2810,250.1809625,127,57,Female
2811,389.9223334,117,51,Female
2812,439.1022794,110,48,Female
2813,198.8628631,147,27,Male
2814,474.9527856,144,51,Female
2815,374.4816578,140,35,Male
2816,112.0239539,175,53,Female
2817,476.2758839,178,22,Male
2818,195.6211598,103,19,Female
2819,301.9914697,100,46,Female
2820,244.4662424,150,34,Male
2821,116.8153231,120,56,Female
2822,383.4852152,179,48,Female
2823,261.3905809,157,36,Female
2824,229.3961386,111,27,Male
2825,406.9121716,120,19,Female
2826,350.0802575,104,21,Male
2827,249.5559104,122,35,Female
2828,183.9284772,155,48,Male
2829,309.2077387,171,24,Female
2830,271.7899037,141,55,Female
2831,233.2531915,114,52,Female
2832,290.6361987,169,53,Female
2833,256.446734,114,29,Female
2834,406.489664,112,52,Male
2835,430.6985379,122,20,Male
2836,242.7918932,134,21,Male
2837,404.1931974,123,20,Female
2838,208.0034994,152,51,Male
2839,106.349556,107,28,Female
2840,359.8909105,180,43,Female
2841,418.8297094,120,41,Male
2842,291.7025844,169,39,Male
2843,401.9294441,150,42,Female
2844,137.790518,144,29,Male
2845,455.0406767,103,51,Female
2846,180.6460187,126,47,Female
2847,385.5335554,172,25,Female
2848,203.3485546,126,38,Female
2849,268.9069797,136,42,Male
2850,284.3052749,106,50,Female
2851,159.947842,136,20,Female
2852,332.8646397,125,45,Male
2853,325.537836,127,43,Male
2854,119.7815623,172,59,Male
2855,460.1568757,120,58,Female
2856,280.2303866,178,26,Male
2857,312.5385068,176,51,Female
2858,390.4130182,143,52,Female
2859,221.9424797,141,56,Male
2860,336.8105662,153,21,Female
2861,490.2626743,129,20,Male
2862,108.0425127,137,50,Male
2863,142.8421547,178,47,Male
2864,238.5998222,179,21,Female
2865,117.0662201,115,40,Male
2866,458.0278387,162,23,Male
2867,372.5442708,172,34,Male
2868,209.8225374,171,60,Male
2869,197.6567346,109,26,Female
2870,371.4248082,173,54,Male
2871,303.9158475,168,43,Female
2872,305.8572143,136,34,Male
2873,213.4845322,134,30,Female
2874,183.6523663,162,19,Male
2875,460.6169788,149,36,Male
2876,207.942531,121,55,Female
2877,420.0314077,105,50,Male
2878,360.6188797,118,41,Female
2879,410.6054117,102,49,Female
2880,487.7237006,118,55,Female
2881,147.5191616,150,27,Female
2882,404.3244067,140,50,Male
2883,255.6467561,107,60,Male
2884,462.097426,134,54,Male
2885,378.4221134,115,57,Female
2886,293.6651357,159,42,Male
2887,273.9623476,152,24,Female
2888,150.3382803,167,21,Female
2889,246.1576277,146,36,Male
2890,154.4349082,144,50,Male
2891,183.591511,167,32,Female
2892,227.1123467,104,59,Female
2893,443.60546,146,36,Female
2894,469.6132972,143,59,Female
2895,128.3417261,153,43,Female
2896,305.6604598,108,57,Male
2897,488.2543682,156,23,Female
2898,186.1873357,170,40,Male
2899,181.74338,163,24,Male
2900,165.7700142,133,49,Female
2901,181.7118443,105,52,Female
2902,225.5179307,139,23,Male
2903,350.461267,141,33,Female
2904,127.2306266,107,52,Male
2905,466.1006863,177,51,Female
2906,422.4659925,141,21,Male
2907,307.5197965,161,53,Female
2908,345.5096707,144,20,Female
2909,150.4881576,134,39,Female
2910,282.2829183,145,23,Male
2911,181.906708,132,20,Female
2912,430.3550684,134,28,Female
2913,248.7936002,125,52,Male
2914,293.6891162,110,22,Female
2915,464.9698375,170,26,Female
2916,270.5343792,163,27,Female
2917,292.1630285,114,52,Female
2918,244.5728363,117,47,Male
2919,460.6836833,130,48,Male
2920,475.8197474,141,45,Male
2921,357.293849,103,47,Female
2922,318.7938767,141,58,Female
2923,297.9603645,149,23,Female
2924,418.5504762,122,59,Female
2925,126.1490379,122,24,Male
2926,443.5053264,103,33,Female
2927,114.6624711,141,30,Female
2928,415.4921989,120,32,Female
2929,289.1034986,161,59,Female
2930,193.9370555,115,42,Male
2931,413.7641314,119,34,Male
2932,326.7338486,123,59,Female
2933,253.0869571,175,46,Female
2934,217.2212042,119,55,Male
2935,197.0741086,168,18,Male
2936,296.6982048,108,55,Female
2937,258.3731168,146,25,Male
2938,435.7560312,161,45,Male
2939,479.0355032,130,24,Male
2940,138.5750273,134,47,Female
2941,421.3554821,151,48,Male
2942,242.958245,165,43,Female
2943,260.6949492,128,18,Female
2944,487.9336692,179,50,Male
2945,328.4223973,152,19,Female
2946,445.4784439,142,50,Female
2947,354.3813529,108,50,Female
2948,328.2852903,164,49,Female
2949,404.218979,153,42,Female
2950,463.1455148,116,55,Male
2951,383.0746426,150,27,Female
2952,222.7452722,177,28,Female
2953,287.5587985,103,32,Female
2954,367.9321932,120,45,Male
2955,239.8666015,178,39,Female
2956,196.3839915,175,28,Male
2957,325.7689685,160,47,Female
2958,318.033371,172,56,Male
2959,233.9365992,147,34,Male
2960,226.257812,168,57,Male
2961,105.6859474,101,19,Male
2962,254.337978,155,40,Male
2963,184.3349389,165,22,Male
2964,196.6171053,131,39,Female
2965,127.5859471,109,43,Female
2966,453.6138498,138,24,Male
2967,336.9180557,156,29,Female
2968,207.3015921,149,39,Female
2969,133.1080418,144,37,Male
2970,387.3083535,171,50,Male
2971,495.4912315,147,48,Male
2972,451.3785111,154,45,Female
2973,146.4668348,117,45,Female
2974,192.4230644,111,18,Male
2975,144.837631,160,47,Female
2976,144.0284509,120,39,Male
2977,481.4590159,144,41,Male
2978,414.915273,141,28,Female
2979,483.2619114,173,29,Female
2980,427.8544156,113,47,Female
2981,469.3684872,119,47,Male
2982,302.4017194,134,46,Male
2983,190.5048385,163,43,Female
2984,204.6691848,165,38,Female
2985,203.2828976,169,41,Female
2986,129.0458567,160,28,Male
2987,358.3236552,120,21,Male
2988,278.432146,157,41,Male
2989,361.6970306,158,32,Female
2990,211.1735859,167,40,Male
2991,424.8680756,167,43,Female
2992,101.9468197,135,21,Female
2993,311.3017605,163,40,Female
2994,266.8547567,115,45,Female
2995,219.6644769,167,33,Female
2996,385.5980195,151,43,Female
2997,283.3777711,114,46,Female
2998,261.3165457,132,29,Male
2999,136.4237177,153,59,Female
3000,339.8668231,122,24,Male
3001,172.9072401,158,45,Female
3002,180.6651485,129,30,Male
3003,254.4774048,171,55,Male
3004,321.4660516,124,18,Female
3005,444.1835461,170,22,Male
3006,190.7949592,179,52,Female
3007,244.6281895,117,37,Male
3008,328.6495472,171,57,Male
3009,340.5006356,114,19,Female
3010,325.6401481,171,58,Male
3011,171.0075677,139,45,Female
3012,156.5661429,173,37,Female
3013,325.1905044,169,49,Female
3014,157.9388192,156,46,Female
3015,436.5106052,162,36,Female
3016,108.049054,152,33,Female
3017,202.2209174,163,40,Female
3018,447.7948701,134,47,Female
3019,440.163448,138,43,Female
3020,288.900656,178,48,Female
3021,128.9230248,158,52,Female
3022,212.9737425,177,19,Female
3023,300.9901645,103,36,Male
3024,368.0177024,113,39,Female
3025,228.9487836,139,18,Male
3026,308.0039912,115,57,Male
3027,290.8650618,110,21,Male
3028,163.750768,165,27,Male
3029,415.9541075,120,24,Male
3030,355.9091341,161,19,Male
3031,416.5139754,105,36,Female
3032,499.3810837,135,38,Female
3033,497.8846026,179,37,Female
3034,264.8340334,137,47,Female
3035,287.0107564,121,18,Male
3036,352.7780933,141,60,Male
3037,204.1603851,141,46,Male
3038,223.310943,124,26,Male
3039,243.4428412,137,36,Female
3040,105.4449961,151,53,Female
3041,239.8678928,164,57,Male
3042,105.7955081,104,47,Female
3043,386.5074489,161,48,Male
3044,103.483282,142,38,Male
3045,428.484096,169,47,Female
3046,133.0787757,103,58,Female
3047,268.7563031,128,22,Male
3048,434.0853905,140,21,Male
3049,361.1681421,158,47,Male
3050,246.9615793,139,50,Male
3051,432.6703129,128,33,Female
3052,379.9393549,180,29,Female
3053,376.3484212,125,54,Female
3054,459.8741664,168,56,Male
3055,221.6280355,146,22,Male
3056,402.1521438,145,50,Female
3057,413.4410714,108,30,Female
3058,128.0009908,151,47,Male
3059,364.3410368,147,28,Female
3060,170.0596764,122,31,Male
3061,364.4422117,174,50,Female
3062,295.3556306,130,53,Female
3063,353.7663063,120,45,Female
3064,444.4520792,147,29,Male
3065,309.8481296,173,29,Female
3066,190.3255236,102,22,Female
3067,156.0813973,140,38,Female
3068,430.0971543,168,60,Female
3069,472.2623743,153,50,Female
3070,165.3267975,108,48,Male
3071,184.0239397,133,44,Female
3072,469.4206366,116,25,Male
3073,212.016407,135,50,Male
3074,427.2284457,150,30,Female
3075,398.8693065,158,45,Female
3076,493.1016568,145,43,Female
3077,428.0838538,148,22,Male
3078,161.9756857,108,29,Female
3079,427.0092329,103,47,Female
3080,367.8347429,120,39,Female
3081,195.0488313,159,24,Male
3082,166.5256922,169,29,Male
3083,161.1826524,132,33,Male
3084,469.6351921,159,27,Female
3085,453.4651888,143,48,Female
3086,416.0320452,154,54,Female
3087,128.6854459,145,27,Male
3088,332.0700086,134,18,Female
3089,381.6374674,114,56,Female
3090,198.2032255,125,59,Male
3091,406.5725018,108,37,Male
3092,198.1161774,103,28,Female
3093,349.1593018,127,48,Female
3094,381.9539977,110,41,Male
3095,149.0607431,167,59,Male
3096,301.3598548,161,52,Male
3097,268.3797364,133,59,Female
3098,267.4329159,154,37,Female
3099,111.8220482,136,49,Male
3100,434.6620643,113,39,Female
3101,149.1837422,164,60,Male
3102,485.7271123,165,27,Male
3103,265.6931258,113,21,Male
3104,424.9149053,112,18,Male
3105,179.2448566,153,47,Male
3106,256.5307515,147,59,Male
3107,152.2483763,101,41,Female
3108,417.6658108,116,54,Female
3109,463.7035789,110,44,Male
3110,238.2123264,107,44,Female
3111,472.1365994,173,26,Male
3112,141.8095049,120,26,Male
3113,491.935445,133,43,Male
3114,186.7248826,103,59,Female
3115,222.274779,177,18,Female
3116,483.420455,111,46,Male
3117,155.0359191,179,58,Male
3118,103.4354662,176,54,Female
3119,373.4662703,134,19,Male
3120,205.6417966,133,31,Male
3121,292.2347278,126,53,Female
3122,104.7006406,161,53,Female
3123,318.622503,104,55,Male
3124,101.0697178,127,59,Female
3125,431.1230843,164,42,Female
3126,193.7968229,157,43,Male
3127,391.3035783,100,25,Female
3128,414.0475981,108,56,Female
3129,329.3406897,132,28,Male
3130,371.0035139,114,25,Male
3131,325.3569823,144,59,Male
3132,295.7912419,126,33,Female
3133,317.6172897,129,43,Female
3134,414.7995277,135,47,Female
3135,334.7122969,145,36,Female
3136,491.3469804,104,29,Male
3137,434.9279549,175,26,Female
3138,211.1234805,158,53,Male
3139,202.1943477,125,34,Male
3140,433.4297729,174,58,Female
3141,402.4296916,178,19,Female
3142,103.3698305,179,28,Male
3143,436.5775021,133,31,Male
3144,459.3660114,132,27,Male
3145,143.2762221,178,35,Female
3146,121.2585394,141,42,Male
3147,464.3195502,137,27,Male
3148,104.6019427,173,25,Female
3149,453.4742271,139,58,Female
3150,113.585438,126,40,Male
3151,358.1121528,110,44,Female
3152,148.6876423,157,49,Female
3153,146.7072602,119,34,Female
3154,437.8646697,169,55,Female
3155,402.2292064,116,52,Male
3156,440.8363781,171,46,Male
3157,301.7250469,123,22,Male
3158,196.8220574,158,48,Male
3159,301.2597799,172,39,Female
3160,324.3079994,121,40,Female
3161,137.1285553,134,57,Male
3162,174.2961388,113,37,Female
3163,275.0741077,159,25,Female
3164,130.6890786,151,49,Female
3165,226.7238738,130,52,Female
3166,326.5735744,178,33,Female
3167,399.3724206,155,56,Male
3168,325.2413403,137,54,Male
3169,106.8609422,110,18,Male
3170,426.2582464,129,50,Male
3171,108.4637167,151,20,Female
3172,326.5392984,160,51,Male
3173,444.9655819,106,48,Male
3174,390.0889941,152,39,Male
3175,350.6312091,158,42,Female
3176,219.9614416,172,33,Male
3177,310.9658166,106,59,Male
3178,370.37084,175,55,Female
3179,388.2766854,116,57,Male
3180,119.1873113,175,53,Female
3181,394.7231438,116,59,Female
3182,196.9516208,178,50,Male
3183,481.8342138,143,23,Male
3184,247.855853,159,28,Female
3185,262.0791248,143,36,Male
3186,221.7049665,163,26,Female
3187,129.9434082,137,27,Female
3188,200.097098,117,31,Male
3189,264.330072,126,53,Female
3190,291.7361887,176,40,Male
3191,175.9401531,117,34,Male
3192,150.7615404,150,30,Male
3193,296.774031,123,34,Female
3194,388.6534506,110,21,Male
3195,240.2169199,100,41,Female
3196,422.3141248,140,37,Female
3197,147.7599344,175,54,Female
3198,426.1875245,166,59,Female
3199,255.4457242,144,40,Female
3200,270.1172568,144,39,Female
3201,348.5407026,153,57,Male
3202,393.7708473,144,41,Male
3203,371.6881577,169,23,Female
3204,353.4504223,123,52,Female
3205,191.5711596,178,19,Female
3206,497.447433,135,36,Male
3207,349.8406933,154,47,Female
3208,277.2198588,152,33,Female
3209,451.8747598,100,56,Female
3210,393.0142621,121,32,Female
3211,150.7349746,179,36,Female
3212,459.1008873,119,32,Male
3213,478.7869418,155,31,Male
3214,332.1227787,160,18,Female
3215,128.9332807,147,32,Female
3216,370.4388647,147,26,Male
3217,107.8348303,180,48,Male
3218,362.312734,135,59,Male
3219,457.9121574,130,27,Male
3220,467.5693577,149,35,Female
3221,110.0700706,108,28,Male
3222,331.4892426,141,52,Male
3223,127.7442821,152,19,Male
3224,431.9426192,112,18,Female
3225,198.2736314,151,21,Male
3226,363.1560243,168,31,Male
3227,111.1425702,145,54,Female
3228,150.1410235,144,51,Female
3229,481.6067745,119,47,Female
3230,168.4831139,120,29,Male
3231,268.6945229,140,46,Male
3232,184.7702042,167,55,Male
3233,195.8123279,104,18,Male
3234,307.3688578,171,57,Female
3235,122.7541083,138,26,Male
3236,442.5008049,111,52,Male
3237,450.8147547,153,46,Female
3238,390.6433627,156,60,Female
3239,457.4983185,105,55,Female
3240,428.5207004,180,34,Female
3241,490.7181597,145,55,Female
3242,482.0553001,153,53,Male
3243,364.9946185,176,30,Male
3244,200.4664974,173,37,Male
3245,252.5886307,127,58,Female
3246,188.5118981,124,43,Male
3247,248.0626346,160,26,Male
3248,289.1200478,129,21,Male
3249,341.3107278,165,29,Male
3250,114.4655463,116,45,Female
3251,373.873671,162,57,Female
3252,472.6242176,173,49,Male
3253,439.8811974,171,21,Male
3254,399.3272835,116,21,Male
3255,243.2551923,159,41,Male
3256,387.3118697,148,51,Female
3257,290.6805495,112,45,Female
3258,231.9286585,159,60,Male
3259,443.597304,128,49,Male
3260,352.8776006,177,24,Male
3261,144.1033047,155,30,Male
3262,484.5551981,122,49,Female
3263,491.479648,117,21,Female
3264,201.0190131,152,35,Male
3265,236.5460231,142,46,Male
3266,469.4161187,113,41,Female
3267,447.0781353,114,42,Male
3268,463.3947209,142,42,Female
3269,415.3718827,111,26,Male
3270,407.8871766,100,22,Male
3271,456.7756269,117,60,Female
3272,136.0594544,136,26,Female
3273,468.8302752,104,54,Female
3274,157.0817649,158,35,Male
3275,111.751021,101,57,Female
3276,168.5909541,144,49,Male
3277,164.8355452,134,29,Male
3278,347.9961564,119,37,Female
3279,352.823883,161,28,Female
3280,244.4287492,124,40,Female
3281,200.7454917,105,42,Female
3282,146.937711,180,45,Female
3283,363.4092889,125,39,Male
3284,373.8291912,149,32,Female
3285,151.4155948,154,60,Male
3286,327.115717,132,50,Female
3287,441.7395261,145,53,Male
3288,177.7901169,163,59,Female
3289,113.6697847,101,50,Female
3290,215.4243948,150,21,Male
3291,446.0741014,178,31,Female
3292,145.9088072,147,32,Female
3293,246.4561285,133,50,Female
3294,313.1536006,160,37,Male
3295,122.4882288,157,32,Male
3296,419.8575131,169,56,Female
3297,292.4028831,171,18,Female
3298,343.5172648,154,25,Female
3299,380.8991534,126,32,Male
3300,366.5420036,162,59,Female
3301,187.2386368,133,26,Female
3302,369.8809791,132,32,Male
3303,395.7500898,129,45,Female
3304,475.4172127,161,55,Female
3305,130.1609002,126,34,Male
3306,393.9494941,113,18,Male
3307,157.4587163,159,43,Female
3308,489.4733095,129,24,Female
3309,119.1021721,153,31,Male
3310,321.6806534,107,60,Male
3311,217.1943395,146,26,Male
3312,139.9685597,152,59,Male
3313,212.7413003,117,33,Male
3314,222.9783623,142,22,Male
3315,371.4576105,154,28,Female
3316,418.2137342,143,32,Male
3317,488.2404117,180,21,Female
3318,324.8410804,163,57,Female
3319,183.7605829,128,31,Male
3320,238.4616299,145,44,Female
3321,190.2634238,138,46,Male
3322,237.3053481,168,60,Female
3323,299.5599261,162,55,Male
3324,421.6028638,101,24,Male
3325,385.1032875,171,31,Female
3326,206.605811,101,51,Male
3327,330.0282042,104,54,Male
3328,302.0901507,169,60,Male
3329,411.0609613,135,60,Male
3330,334.3754201,156,39,Female
3331,414.0054575,131,45,Male
3332,434.8070411,146,19,Male
3333,441.7966183,138,26,Female
3334,484.0864916,167,40,Female
3335,493.9120812,147,39,Male
3336,454.9942599,101,60,Male
3337,185.4069729,145,58,Female
3338,498.2554866,131,52,Male
3339,121.4645148,121,27,Male
3340,107.9978503,174,31,Male
3341,137.8747956,128,34,Female
3342,205.1933391,162,23,Female
3343,150.4140416,166,33,Male
3344,360.8254881,124,26,Female
3345,273.2786325,170,53,Female
3346,289.5587943,130,38,Female
3347,475.2357115,117,46,Male
3348,280.2894688,105,36,Female
3349,431.0176869,129,45,Male
3350,462.3158519,144,47,Female
3351,362.595183,108,39,Male
3352,391.7835469,146,43,Male
3353,259.7625008,158,48,Female
3354,237.3963641,138,54,Male
3355,116.7932719,144,34,Male
3356,411.7733659,108,40,Female
3357,339.4432092,116,31,Female
3358,253.8585648,139,35,Male
3359,178.3639678,109,28,Female
3360,213.063698,103,30,Male
3361,337.5281436,163,50,Male
3362,360.2880127,115,30,Male
3363,240.861515,159,35,Female
3364,250.6985746,176,40,Female
3365,442.8657327,172,19,Male
3366,257.1297731,130,52,Male
3367,461.815491,172,23,Male
3368,294.65387,161,48,Male
3369,432.2227903,116,42,Female
3370,439.2711422,120,35,Male
3371,343.4809115,113,34,Female
3372,420.4928197,147,55,Female
3373,157.3742917,173,42,Male
3374,200.5409972,161,22,Male
3375,353.2894806,132,25,Male
3376,444.87959,131,25,Male
3377,227.4405981,139,48,Female
3378,316.7751956,102,57,Male
3379,354.1458715,142,32,Male
3380,175.3295869,132,26,Male
3381,189.3188521,131,22,Male
3382,399.2910201,129,53,Male
3383,301.4152267,174,19,Female
3384,103.2552173,114,39,Female
3385,121.0820319,134,44,Female
3386,499.1090321,111,52,Female
3387,467.0797734,148,56,Male
3388,220.929529,172,24,Male
3389,466.7225232,129,36,Male
3390,395.7734863,121,31,Female
3391,185.0191383,164,46,Female
3392,221.6916523,171,59,Female
3393,331.302938,166,47,Female
3394,265.9702803,155,21,Male
3395,278.1134911,128,51,Male
3396,109.2141555,175,57,Male
3397,121.8467044,157,28,Female
3398,475.0412342,101,34,Female
3399,174.1162671,133,35,Male
3400,170.7656707,105,35,Female
3401,241.0587241,123,33,Male
3402,286.3241439,141,21,Female
3403,325.8025129,111,49,Female
3404,478.8975791,176,19,Male
3405,242.3678866,110,36,Male
3406,343.6679866,138,49,Male
3407,239.7774609,157,44,Male
3408,129.7516826,118,30,Male
3409,201.881371,114,49,Male
3410,138.0624668,148,50,Male
3411,262.0190788,119,24,Male
3412,229.9273813,145,20,Male
3413,177.6027613,150,39,Female
3414,347.4740588,106,28,Male
3415,242.1204422,161,26,Male
3416,283.6387825,112,54,Female
3417,231.6998291,122,55,Female
3418,382.372194,126,26,Female
3419,350.5420888,102,45,Female
3420,208.5142333,152,47,Female
3421,319.3893387,100,41,Male
3422,327.1062406,144,55,Female
3423,360.1036808,177,39,Male
3424,101.0306114,117,57,Male
3425,223.8951789,122,50,Male
3426,374.0636324,141,52,Male
3427,383.7126002,157,22,Female
3428,297.1259247,123,45,Female
3429,185.9323285,109,59,Female
3430,346.1952082,142,56,Female
3431,100.0094034,167,32,Female
3432,447.2728332,171,42,Male
3433,329.204378,124,27,Female
3434,453.0118821,164,58,Male
3435,469.542637,118,37,Male
3436,457.1221834,149,54,Female
3437,349.0087686,132,41,Female
3438,102.2668473,129,39,Male
3439,455.2062646,134,60,Male
3440,485.713515,157,39,Female
3441,151.4667874,120,31,Female
3442,136.3665858,110,44,Male
3443,440.8798875,156,19,Female
3444,268.3238855,115,45,Female
3445,273.0494301,113,20,Male
3446,449.0734065,159,59,Female
3447,207.4061012,163,47,Male
3448,486.6473224,166,48,Male
3449,104.6120676,152,21,Male
3450,134.7750621,150,59,Female
3451,303.1666935,106,54,Male
3452,103.8367653,145,50,Male
3453,363.1646549,142,47,Male
3454,266.6535989,163,44,Female
3455,467.8981729,105,51,Female
3456,474.4793058,176,36,Female
3457,338.6027362,170,52,Female
3458,337.0013001,180,31,Male
3459,230.8210666,167,52,Male
3460,145.215194,167,52,Male
3461,329.8143089,144,49,Female
3462,497.4150388,137,56,Female
3463,122.7912708,130,57,Male
3464,145.8950626,129,31,Female
3465,229.6070383,155,31,Male
3466,294.9904038,137,59,Female
3467,487.8118709,175,53,Female
3468,297.2881148,138,50,Male
3469,241.8065279,132,36,Male
3470,194.3825856,157,20,Female
3471,286.663233,176,51,Male
3472,367.1108909,125,49,Female
3473,386.2505846,109,47,Female
3474,342.4270336,178,26,Female
3475,397.6438343,158,22,Female
3476,178.4902816,177,46,Female
3477,145.954862,149,25,Male
3478,144.828684,104,38,Female
3479,317.8588102,117,57,Male
3480,223.7580668,163,52,Male
3481,494.7500985,163,55,Female
3482,436.7857034,170,52,Female
3483,306.160043,154,52,Female
3484,164.1892345,123,31,Male
3485,312.4678994,126,39,Male
3486,193.2443641,148,26,Female
3487,252.0779653,175,48,Female
3488,162.3395939,168,35,Female
3489,475.0360767,106,57,Female
3490,287.8170637,124,21,Male
3491,425.6919647,176,40,Male
3492,103.8137908,149,50,Male
3493,398.5514312,114,50,Female
3494,462.5777069,148,26,Male
3495,385.6628869,161,31,Male
3496,406.871965,145,44,Female
3497,259.5409767,151,58,Male
3498,431.3392589,138,44,Female
3499,352.8428524,105,49,Male
3500,139.1293316,117,28,Female
3501,207.6275179,103,41,Male
3502,122.7263377,158,46,Female
3503,132.4333531,161,20,Male
3504,336.1718318,167,35,Male
3505,364.4066959,152,19,Male
3506,430.6724062,157,30,Male
3507,162.6011843,165,37,Female
3508,340.0776435,132,29,Male
3509,184.1042696,116,46,Female
3510,120.2453742,132,18,Female
3511,321.0951726,123,25,Female
3512,269.7024639,104,56,Male
3513,239.7065752,147,26,Female
3514,344.2328072,153,48,Male
3515,438.3852382,158,43,Male
3516,376.3043296,126,31,Female
3517,214.3929161,158,46,Male
3518,173.0804262,159,43,Female
3519,459.3103599,143,43,Male
3520,309.8676238,154,52,Male
3521,417.1344454,127,38,Male
3522,146.8491242,155,58,Male
3523,495.7579683,111,24,Male
3524,196.1723688,142,26,Male
3525,454.7154279,154,55,Male
3526,196.9876214,113,51,Male
3527,321.8707902,104,38,Female
3528,106.9336315,166,31,Male
3529,446.6066388,165,56,Female
3530,187.7294349,122,19,Female
3531,165.6570102,157,21,Female
3532,185.8228503,138,35,Male
3533,349.6557006,163,52,Female
3534,434.0320875,168,58,Male
3535,491.4963919,126,56,Female
3536,253.2390264,129,51,Female
3537,467.122129,123,34,Male
3538,335.0913986,149,37,Male
3539,282.0967746,153,52,Male
3540,215.310345,155,56,Female
3541,435.6666196,161,59,Male
3542,264.5885111,133,40,Female
3543,496.5463294,155,36,Female
3544,344.7793427,132,53,Female
3545,411.8450015,141,38,Female
3546,210.5386635,112,49,Female
3547,295.55885,116,31,Female
3548,156.6749654,167,46,Male
3549,162.2199199,136,44,Male
3550,278.2137735,103,38,Female
3551,295.7867187,122,32,Female
3552,474.6730502,101,46,Male
3553,276.0261286,143,24,Female
3554,227.0695728,143,19,Male
3555,311.18372,156,45,Female
3556,438.2725666,127,58,Male
3557,169.7639863,105,44,Female
3558,436.3997483,116,55,Male
3559,455.5647499,104,43,Female
3560,372.4253193,104,30,Male
3561,191.9463218,145,40,Male
3562,470.699238,110,37,Male
3563,262.3997298,102,26,Male
3564,384.06278,155,59,Male
3565,224.6055449,137,57,Male
3566,137.3669354,165,57,Female
3567,344.8372304,152,46,Male
3568,164.5703349,110,36,Female
3569,107.4055249,117,34,Male
3570,456.1464331,103,58,Male
3571,318.3294532,174,52,Male
3572,424.5567387,145,46,Female
3573,113.5912135,134,25,Male
3574,418.0429805,121,27,Male
3575,215.3201631,121,56,Female
3576,366.5724675,156,37,Female
